322,Startup
323,Unclassified
324,Startup
325,Startup
326,Startup
327,Startup
328,Startup
329,Startup
330,Startup
331,Unclassified
332,Unclassified
333,Unclassified
334,Startup
335,Startup
336,Startup
337,Mature Company
338,Mature Company
339,Mature Company
340,Unclassified
341,Mature Company
342,Mature Company
343,Startup
344,Startup
345,Mature Company
346,Startup
347,Government/Non-profit
348,Startup
349,Mature Company
350,Startup
351,Mature Company
352,Startup
353,Startup
354,Unclassified
355,Unclassified
356,Startup
357,Startup
358,Mature Company
359,Startup
360,Mature Company
361,Startup
362,Mature Company
363,Startup
364,Mature Company
365,Startup
366,Mature Company
367,Startup
368,Startup
369,Startup
370,Startup
371,Startup
372,Startup
373,Startup
374,Startup
375,Mature Company
376,Mature Company
377,Unclassified
378,Startup
379,Startup
380,Startup
381,Startup
382,Startup
383,Unclassified
384,Startup
385,Startup
386,Mature Company
387,Unclassified
388,Unclassified
389,Startup
390,Mature Company
391,Startup
392,Mature Company
393,Startup
394,Startup
395,Government/Non-profit
396,Startup
397,Mature Company
398,Unclassified
399,Startup
400,Unclassified
401,Unclassified
402,Startup
403,Startup
404,Unclassified
405,Startup
406,Unclassified
407,Government/Non-profit
408,Mature Company
409,Startup
410,Startup
411,Unclassified
412,Startup
413,Startup
414,Startup
415,Startup
416,Mature Company
417,Startup
418,Startup
419,Startup
420,Startup
421,Government/Non-profit
422,Unclassified
423,Mature Company
424,Unclassified
425,Unclassified
426,Startup
427,Mature Company
428,Mature Company
429,Startup
430,Startup
431,Government/Non-profit
432,Startup
433,Startup
434,Startup
435,Startup
436,Startup
437,Unclassified
438,Startup
439,Unclassified
440,Unclassified
441,Startup
442,Startup
443,Unclassified
444,Unclassified
445,Mature Company
446,Startup
447,Mature Company
448,Startup
449,Unclassified
450,Unclassified
451,Unclassified
452,Startup
453,Unclassified
454,Startup
455,Startup
456,Mature Company
457,Startup
458,Unclassified
459,Mature Company
460,Startup
461,Startup
462,Startup
463,Startup
464,Unclassified
465,Mature Company
466,Startup
467,Unclassified
468,Mature Company
469,Mature Company
470,Startup
471,Startup
472,Unclassified
473,Startup
474,Startup
475,Mature Company
476,Unclassified
477,Unclassified
478,Mature Company
479,Unclassified
480,Mature Company
481,Startup
482,Unclassified
483,Startup
484,Mature Company
485,Unclassified
486,Mature Company
487,Mature Company
488,Startup
489,Startup
490,Mature Company
491,Startup
492,Startup
493,Startup
494,Startup
495,Unclassified
496,Startup
497,Unclassified
498,Startup
499,Mature Company
500,Unclassified
501,Startup
502,Unclassified
503,Startup
504,Startup
505,Startup
506,Mature Company
507,Mature Company
508,Startup
509,Startup
510,Mature Company
511,Startup
512,Mature Company
513,Mature Company
514,Startup
515,Startup
516,Mature Company
517,Startup
518,Startup
519,Startup
520,Mature Company
521,Unclassified
522,Unclassified
523,Startup
524,Unclassified
525,Mature Company
526,Unclassified
527,Unclassified
528,Startup
529,Unclassified
530,Mature Company
531,Mature Company
532,Startup
533,Startup
534,Startup
535,Startup
536,Startup
537,Startup
538,Startup
539,Startup
540,Startup
541,Mature Company
542,Startup
543,Startup
544,Mature Company
545,Startup
546,Unclassified
547,Startup
548,Startup
549,Unclassified
550,Unclassified
551,Startup
552,Mature Company
553,Startup
554,Mature Company
555,Mature Company
556,Mature Company
557,Unclassified
558,Mature Company
559,Mature Company
560,Government/Non-profit
561,Unclassified
562,Mature Company
563,Unclassified
564,Startup
565,Mature Company
566,Startup
567,Startup
568,Startup
569,Startup
570,Unclassified
571,Startup
572,Startup
573,Startup
574,Mature Company
575,Mature Company
576,Startup
577,Startup
578,Startup
579,Startup
580,Startup
581,Startup
582,Mature Company
583,Startup
584,Startup
585,Startup
586,Startup
587,Mature Company
588,Startup
589,Startup
590,Mature Company
591,Mature Company
592,Startup
593,Mature Company
594,Mature Company
595,Startup
596,Unclassified
597,Mature Company
598,Government/Non-profit
599,Mature Company
600,Startup
601,Startup
602,Mature Company
603,Startup
604,Mature Company
605,Startup
606,Unclassified
607,Mature Company
608,Startup
609,Unclassified
610,Unclassified
611,Startup
612,Startup
613,Startup
614,Startup
615,Mature Company
616,Mature Company
617,Startup
618,Unclassified
619,Startup
620,Startup
621,Mature Company
622,Unclassified
623,Mature Company
624,Startup
625,Unclassified
626,Mature Company
627,Startup
628,Unclassified
629,Unclassified
630,Unclassified
631,Unclassified
632,Startup
633,Startup
634,Startup
635,Startup
636,Startup
637,Startup
638,Startup
639,Startup
640,Mature Company
641,Startup
642,Startup
643,Mature Company
644,Startup
645,Startup
646,Startup
647,Startup
648,Startup
649,Mature Company
650,Startup
651,Startup
652,Startup
653,Startup
654,Startup
655,Mature Company
656,Startup
657,Startup
658,Startup
659,Universities/Schools
660,Startup
661,Startup
662,Startup
663,Unclassified
664,Unclassified
665,Unclassified
666,Mature Company
667,Startup
668,Startup
669,Unclassified
670,Startup
671,Startup
672,Unclassified
673,Startup
674,Startup
675,Startup
676,Startup
677,Startup
678,Startup
679,Unclassified
680,Unclassified
681,Startup
682,Mature Company
683,Startup
684,Mature Company
685,Startup
686,Mature Company
687,Unclassified
688,Startup
689,Startup
690,Unclassified
691,Startup
692,Unclassified
693,Unclassified
694,Startup
695,Startup
696,Unclassified
697,Mature Company
698,Startup
699,Startup
700,Startup
701,Unclassified
702,Startup
703,Startup
704,Startup
705,Mature Company
706,Unclassified
707,Unclassified
708,Startup
709,Startup
710,Startup
711,Startup
712,Startup
713,Startup
714,Startup
715,Startup
716,Startup
717,Startup
718,Startup
719,Startup
720,Startup
721,Startup
722,Mature Company
723,Startup
724,Startup
725,Startup
726,Startup
727,Startup
728,Startup
729,Startup
730,Startup
731,Startup
732,Mature Company
733,Government/Non-profit
734,Startup
735,Startup
736,Mature Company
737,Startup
738,Startup
739,Startup
740,Mature Company
741,Startup
742,Unclassified
743,Mature Company
744,Startup
745,Startup
746,Startup
747,Startup
748,Startup
749,Startup
750,Startup
751,Mature Company
752,Startup
753,Startup
754,Mature Company
755,Mature Company
756,Startup
757,Unclassified
758,Mature Company
759,Mature Company
760,Mature Company
761,Mature Company
762,Startup
763,Startup
764,Startup
765,Mature Company
766,Startup
767,Startup
768,Startup
769,Startup
770,Unclassified
771,Startup
772,Startup
773,Unclassified
774,Startup
775,Startup
776,Startup
777,Mature Company
778,Startup
779,Startup
780,Startup
781,Mature Company
782,Unclassified
783,Mature Company
784,Unclassified
785,Startup
786,Startup
787,Unclassified
788,Startup
789,Startup
790,Startup
791,Mature Company
792,Startup
793,Mature Company
794,Mature Company
795,Startup
796,Mature Company
797,Mature Company
798,Startup
799,Mature Company
800,Government/Non-profit
801,Startup
802,Startup
803,Mature Company
804,Startup
805,Startup
806,Government/Non-profit
807,Unclassified
808,Startup
809,Startup
810,Unclassified
811,Startup
812,Startup
813,Mature Company
814,Mature Company
815,Startup
816,Startup
817,Unclassified
818,Unclassified
819,Startup
820,Startup
821,Startup
822,Unclassified
823,Startup
824,Government/Non-profit
825,Startup
826,Mature Company
827,Startup
828,Startup
829,Startup
830,Startup
831,Unclassified
832,Startup
833,Unclassified
834,Mature Company
835,Startup
836,Unclassified
837,Startup
838,Unclassified
839,Mature Company
840,Startup
841,Startup
842,Mature Company
843,Mature Company
844,Unclassified
845,Unclassified
846,Mature Company
847,Unclassified
848,Startup
849,Mature Company
850,Mature Company
851,Mature Company
852,Unclassified
853,Mature Company
854,Unclassified
855,Mature Company
856,Startup
857,Startup
858,Mature Company
859,Startup
860,Startup
861,Startup
862,Unclassified
863,Startup
864,Unclassified
865,Mature Company
866,Unclassified
867,Mature Company
868,Mature Company
869,Startup
870,Mature Company
871,Startup
872,Mature Company
873,Startup
874,Government/Non-profit
875,Unclassified
876,Startup
877,Unclassified
878,Startup
879,Mature Company
880,Mature Company
881,Startup
882,Mature Company
883,Government/Non-profit
884,Mature Company
885,Mature Company
886,Startup
887,Mature Company
888,Mature Company
889,Startup
890,Mature Company
891,Startup
892,Unclassified
893,Startup
894,Startup
895,Startup
896,Startup
897,Unclassified
898,Startup
899,Universities/Schools
900,Startup
901,Startup
902,Startup
903,Startup
904,Unclassified
905,Startup
906,Startup
907,Mature Company
908,Startup
909,Startup
910,Startup
911,Unclassified
912,Startup
913,Startup
914,Mature Company
915,Unclassified
916,Unclassified
917,Startup
918,Startup
919,Startup
920,Startup
921,Unclassified
922,Startup
923,Startup
924,Unclassified
925,Mature Company
926,Mature Company
927,Startup
928,Unclassified
929,Mature Company
930,Startup
931,Mature Company
932,Mature Company
933,Unclassified
934,Unclassified
935,Mature Company
936,Mature Company
937,Startup
938,Startup
939,Startup
940,Mature Company
941,Startup
942,Startup
943,Mature Company
944,Mature Company
945,Startup
946,Mature Company
947,Startup
948,Startup
949,Startup
950,Startup
951,Unclassified
952,Mature Company
953,Startup
954,Startup
955,Startup
956,Startup
957,Startup
958,Unclassified
959,Startup
960,Startup
961,Mature Company
962,Startup
963,Startup
964,Startup
965,Startup
966,Mature Company
967,Startup
968,Startup
969,Unclassified
970,Unclassified
971,Startup
972,Government/Non-profit
973,Startup
974,Startup
975,Startup
976,Unclassified
977,Mature Company
978,Mature Company
979,Startup
980,Startup
981,Startup
982,Startup
983,Mature Company
984,Startup
985,Mature Company
986,Startup
987,Startup
988,Mature Company
989,Startup
990,Startup
991,Startup
992,Startup
993,Startup
994,Unclassified
995,Startup
996,Mature Company
997,Unclassified
998,Unclassified
999,Startup
1000,Startup
1001,Startup
1002,Startup
1003,Mature Company
1004,Mature Company
1005,Unclassified
1006,Mature Company
1007,Startup
1008,Unclassified
1009,Startup
1010,Startup
1011,Startup
1012,Startup
1013,Unclassified
1014,Startup
1015,Unclassified
1016,Unclassified
1017,Startup
1018,Unclassified
1019,Startup
1020,Startup
1021,Unclassified
1022,Mature Company
1023,Startup
1024,Startup
1025,Mature Company
1026,Startup
1027,Mature Company
1028,Unclassified
1029,Startup
1030,Mature Company
1031,Mature Company
1032,Startup
1033,Unclassified
1034,Startup
1035,Startup
1036,Mature Company
1037,Mature Company
1038,Startup
1039,Unclassified
1040,Unclassified
1041,Startup
1042,Unclassified
1043,Startup
1044,Unclassified
1045,Startup
1046,Startup
1047,Startup
1048,Unclassified
1049,Startup
1050,Unclassified
1051,Mature Company
1052,Unclassified
1053,Startup
1054,Mature Company
1055,Startup
1056,Startup
1057,Startup
1058,Mature Company
1059,Mature Company
1060,Unclassified
1061,Startup
1062,Startup
1063,Startup
1064,Startup
1065,Startup
1066,Mature Company
1067,Startup
1068,Startup
1069,Startup
1070,Startup
1071,Unclassified
1072,Mature Company
1073,Mature Company
1074,Mature Company
1075,Mature Company
1076,Startup
1077,Unclassified
1078,Unclassified
1079,Mature Company
1080,Mature Company
1081,Unclassified
1082,Unclassified
1083,Startup
1084,Startup
1085,Mature Company
1086,Unclassified
1087,Unclassified
1088,Startup
1089,Startup
1090,Unclassified
1091,Mature Company
1092,Unclassified
1093,Unclassified
1094,Mature Company
1095,Unclassified
1096,Startup
1097,Startup
1098,Startup
1099,Startup
1100,Mature Company
1101,Startup
1102,Startup
1103,Mature Company
1104,Startup
1105,Startup
1106,Startup
1107,Startup
1108,Startup
1109,Startup
1110,Mature Company
1111,Unclassified
1112,Startup
1113,Mature Company
1114,Mature Company
1115,Unclassified
1116,Unclassified
1117,Unclassified
1118,Unclassified
1119,Startup
1120,Startup
1121,Startup
1122,Startup
1123,Startup
1124,Unclassified
1125,Mature Company
1126,Startup
1127,Startup
1128,Startup
1129,Mature Company
1130,Mature Company
1131,Mature Company
1132,Startup
1133,Startup
1134,Startup
1135,Unclassified
1136,Startup
1137,Startup
1138,Unclassified
1139,Startup
1140,Unclassified
1141,Mature Company
1142,Unclassified
1143,Unclassified
1144,Unclassified
1145,Unclassified
1146,Mature Company
1147,Unclassified
1148,Startup
1149,Mature Company
1150,Mature Company
1151,Unclassified
1152,Startup
1153,Mature Company
1154,Mature Company
1155,Mature Company
1156,Government/Non-profit
1157,Startup
1158,Startup
1159,Startup
1160,Unclassified
1161,Mature Company
1162,Startup
1163,Startup
1164,Mature Company
1165,Startup
1166,Mature Company
1167,Startup
1168,Startup
1169,Startup
1170,Mature Company
1171,Startup
1172,Startup
1173,Startup
1174,Mature Company
1175,Startup
1176,Unclassified
1177,Mature Company
1178,Unclassified
1179,Mature Company
1180,Mature Company
1181,Startup
1182,Startup
1183,Mature Company
1184,Unclassified
1185,Startup
1186,Startup
1187,Unclassified
1188,Startup
1189,Unclassified
1190,Mature Company
1191,Startup
1192,Unclassified
1193,Mature Company
1194,Startup
1195,Unclassified
1196,Unclassified
1197,Startup
1198,Unclassified
1199,Unclassified
1200,Startup
1201,Mature Company
1202,Startup
1203,Startup
1204,Startup
1205,Unclassified
1206,Mature Company
1207,Mature Company
1208,Unclassified
1209,Startup
1210,Government/Non-profit
1211,Unclassified
1212,Unclassified
1213,Mature Company
1214,Startup
1215,Unclassified
1216,Startup
1217,Unclassified
1218,Government/Non-profit
1219,Startup
1220,Startup
1221,Startup
1222,Unclassified
1223,Government/Non-profit
1224,Startup
1225,Mature Company
1226,Mature Company
1227,Startup
1228,Startup
1229,Startup
1230,Unclassified
1231,Startup
1232,Unclassified
1233,Unclassified
1234,Startup
1235,Mature Company
1236,Mature Company
1237,Mature Company
1238,Startup
1239,Government/Non-profit
1240,Unclassified
1241,Startup
1242,Startup
1243,Mature Company
1244,Unclassified
1245,Startup
1246,Startup
1247,Mature Company
1248,Startup
1249,Startup
1250,Startup
1251,Unclassified
1252,Startup
1253,Unclassified
1254,Unclassified
1255,Startup
1256,Startup
1257,Unclassified
1258,Startup
1259,Startup
1260,Startup
1261,Mature Company
1262,Startup
1263,Mature Company
1264,Startup
1265,Startup
1266,Startup
1267,Unclassified
1268,Unclassified
1269,Startup
1270,Unclassified
1271,Startup
1272,Startup
1273,Unclassified
1274,Mature Company
1275,Startup
1276,Startup
1277,Mature Company
1278,Unclassified
1279,Unclassified
1280,Unclassified
1281,Startup
1282,Startup
1283,Mature Company
1284,Startup
1285,Startup
1286,Startup
1287,Mature Company
1288,Startup
1289,Unclassified
1290,Mature Company
1291,Startup
1292,Startup
1293,Startup
1294,Startup
1295,Startup
1296,Startup
1297,Unclassified
1298,Startup
1299,Startup
1300,Startup
1301,Startup
1302,Startup
1303,Startup
1304,Startup
1305,Unclassified
1306,Startup
1307,Startup
1308,Unclassified
1309,Unclassified
1310,Startup
1311,Startup
1312,Startup
1313,Startup
1314,Unclassified
1315,Startup
1316,Startup
1317,Startup
1318,Startup
1319,Startup
1320,Startup
1321,Startup
1322,Startup
1323,Mature Company
1324,Startup
1325,Mature Company
1326,Unclassified
1327,Startup
1328,Unclassified
1329,Mature Company
1330,Mature Company
1331,Mature Company
1332,Startup
1333,Startup
1334,Startup
1335,Unclassified
1336,Mature Company
1337,Startup
1338,Unclassified
1339,Startup
1340,Mature Company
1341,Unclassified
1342,Mature Company
1343,Startup
1344,Mature Company
1345,Startup
1346,Startup
1347,Startup
1348,Startup
1349,Mature Company
1350,Government/Non-profit
1351,Startup
1352,Mature Company
1353,Unclassified
1354,Unclassified
1355,Startup
1356,Startup
1357,Unclassified
1358,Startup
1359,Mature Company
1360,Startup
1361,Mature Company
1362,Unclassified
1363,Startup
1364,Unclassified
1365,Unclassified
1366,Unclassified
1367,Unclassified
1368,Startup
1369,Startup
1370,Unclassified
1371,Unclassified
1372,Unclassified
1373,Mature Company
1374,Unclassified
1375,Mature Company
1376,Startup
1377,Startup
1378,Unclassified
1379,Startup
1380,Startup
1381,Mature Company
1382,Startup
1383,Startup
1384,Startup
1385,Startup
1386,Startup
1387,Unclassified
1388,Startup
1389,Startup
1390,Startup
1391,Unclassified
1392,Startup
1393,Mature Company
1394,Startup
1395,Unclassified
1396,Startup
1397,Startup
1398,Startup
1399,Unclassified
1400,Startup
1401,Mature Company
1402,Startup
1403,Unclassified
1404,Unclassified
1405,Startup
1406,Mature Company
1407,Startup
1408,Startup
1409,Unclassified
1410,Mature Company
1411,Startup
1412,Startup
1413,Mature Company
1414,Startup
1415,Unclassified
1416,Startup
1417,Mature Company
1418,Startup
1419,Mature Company
1420,Startup
1421,Mature Company
1422,Startup
1423,Unclassified
1424,Startup
1425,Mature Company
1426,Startup
1427,Startup
1428,Mature Company
1429,Mature Company
1430,Startup
1431,Mature Company
1432,Unclassified
1433,Startup
1434,Startup
1435,Startup
1436,Startup
1437,Unclassified
1438,Mature Company
1439,Mature Company
1440,Mature Company
1441,Unclassified
1442,Startup
1443,Mature Company
1444,Startup
1445,Mature Company
1446,Startup
1447,Unclassified
1448,Mature Company
1449,Mature Company
1450,Startup
1451,Mature Company
1452,Startup
1453,Mature Company
1454,Startup
1455,Startup
1456,Unclassified
1457,Startup
1458,Mature Company
1459,Startup
1460,Unclassified
1461,Unclassified
1462,Startup
1463,Startup
1464,Startup
1465,Startup
1466,Government/Non-profit
1467,Government/Non-profit
1468,Unclassified
1469,Unclassified
1470,Mature Company
1471,Unclassified
1472,Unclassified
1473,Unclassified
1474,Mature Company
1475,Mature Company
1476,Startup
1477,Mature Company
1478,Startup
1479,Startup
1480,Unclassified
1481,Startup
1482,Unclassified
1483,Unclassified
1484,Startup
1485,Unclassified
1486,Mature Company
1487,Startup
1488,Mature Company
1489,Unclassified
1490,Startup
1491,Startup
1492,Startup
1493,Startup
1494,Startup
1495,Unclassified
1496,Unclassified
1497,Mature Company
1498,Startup
1499,Startup
1500,Unclassified
1501,Startup
1502,Startup
1503,Startup
1504,Startup
1505,Mature Company
1506,Unclassified
1507,Unclassified
1508,Startup
1509,Unclassified
1510,Startup
1511,Government/Non-profit
1512,Startup
1513,Unclassified
1514,Startup
1515,Startup
1516,Mature Company
1517,Mature Company
1518,Startup
1519,Unclassified
1520,Universities/Schools
1521,Startup
1522,Startup
1523,Mature Company
1524,Startup
1525,Startup
1526,Mature Company
1527,Startup
1528,Mature Company
1529,Startup
1530,Startup
1531,Startup
1532,Startup
1533,Mature Company
1534,Mature Company
1535,Unclassified
1536,Startup
1537,Mature Company
1538,Startup
1539,Mature Company
1540,Startup
1541,Startup
1542,Mature Company
1543,Mature Company
1544,Startup
1545,Mature Company
1546,Mature Company
1547,Unclassified
1548,Startup
1549,Startup
1550,Unclassified
1551,Startup
1552,Startup
1553,Unclassified
1554,Startup
1555,Startup
1556,Unclassified
1557,Mature Company
1558,Startup
1559,Mature Company
1560,Mature Company
1561,Startup
1562,Mature Company
1563,Unclassified
1564,Startup
1565,Unclassified
1566,Mature Company
1567,Startup
1568,Unclassified
1569,Startup
1570,Startup
1571,Unclassified
1572,Unclassified
1573,Startup
1574,Startup
1575,Startup
1576,Startup
1577,Startup
1578,Unclassified
1579,Startup
1580,Startup
1581,Startup
1582,Unclassified
1583,Startup
1584,Startup
1585,Mature Company
1586,Mature Company
1587,Startup
1588,Government/Non-profit
1589,Unclassified
1590,Unclassified
1591,Mature Company
1592,Startup
1593,Startup
1594,Unclassified
1595,Mature Company
1596,Startup
1597,Startup
1598,Unclassified
1599,Startup
1600,Startup
1601,Unclassified
1602,Startup
1603,Startup
1604,Startup
1605,Startup
1606,Startup
1607,Startup
1608,Mature Company
1609,Startup
1610,Unclassified
1611,Startup
1612,Startup
1613,Unclassified
1614,Startup
1615,Startup
1616,Mature Company
1617,Startup
1618,Startup
1619,Mature Company
1620,Startup
1621,Unclassified
1622,Mature Company
1623,Unclassified
1624,Startup
1625,Mature Company
1626,Startup
1627,Startup
1628,Mature Company
1629,Mature Company
1630,Mature Company
1631,Mature Company
1632,Startup
1633,Mature Company
1634,Unclassified
1635,Startup
1636,Startup
1637,Mature Company
1638,Mature Company
1639,Unclassified
1640,Unclassified
1641,Startup
1642,Startup
1643,Startup
1644,Unclassified
1645,Unclassified
1646,Mature Company
1647,Startup
1648,Startup
1649,Government/Non-profit
1650,Mature Company
1651,Mature Company
1652,Mature Company
1653,Startup
1654,Startup
1655,Mature Company
1656,Unclassified
1657,Startup
1658,Startup
1659,Government/Non-profit
1660,Startup
1661,Government/Non-profit
1662,Mature Company
1663,Unclassified
1664,Unclassified
1665,Startup
1666,Startup
1667,Mature Company
1668,Startup
1669,Startup
1670,Startup
1671,Startup
1672,Startup
1673,Unclassified
1674,Unclassified
1675,Mature Company
1676,Startup
1677,Unclassified
1678,Government/Non-profit
1679,Government/Non-profit
1680,Startup
1681,Startup
1682,Mature Company
1683,Mature Company
1684,Unclassified
1685,Unclassified
1686,Startup
1687,Startup
1688,Startup
1689,Unclassified
1690,Startup
1691,Startup
1692,Mature Company
1693,Unclassified
1694,Mature Company
1695,Unclassified
1696,Startup
1697,Mature Company
1698,Mature Company
1699,Startup
1700,Mature Company
1701,Startup
1702,Startup
1703,Mature Company
1704,Unclassified
1705,Startup
1706,Startup
1707,Unclassified
1708,Mature Company
1709,Startup
1710,Mature Company
1711,Startup
1712,Startup
1713,Startup
1714,Startup
1715,Startup
1716,Startup
1717,Startup
1718,Startup
1719,Mature Company
1720,Startup
1721,Startup
1722,Startup
1723,Unclassified
1724,Unclassified
1725,Startup
1726,Unclassified
1727,Startup
1728,Unclassified
1729,Unclassified
1730,Startup
1731,Mature Company
1732,Unclassified
1733,Mature Company
1734,Mature Company
1735,Startup
1736,Startup
1737,Startup
1738,Startup
1739,Startup
1740,Mature Company
1741,Mature Company
1742,Mature Company
1743,Unclassified
1744,Startup
1745,Startup
1746,Startup
1747,Startup
1748,Startup
1749,Startup
1750,Mature Company
1751,Unclassified
1752,Startup
1753,Startup
1754,Unclassified
1755,Startup
1756,Unclassified
1757,Startup
1758,Startup
1759,Mature Company
1760,Startup
1761,Startup
1762,Mature Company
1763,Startup
1764,Unclassified
1765,Startup
1766,Startup
1767,Startup
1768,Startup
1769,Unclassified
1770,Mature Company
1771,Unclassified
1772,Mature Company
1773,Startup
1774,Startup
1775,Startup
1776,Unclassified
1777,Startup
1778,Startup
1779,Mature Company
1780,Startup
1781,Unclassified
1782,Unclassified
1783,Mature Company
1784,Mature Company
1785,Startup
1786,Mature Company
1787,Mature Company
1788,Startup
1789,Mature Company
1790,Unclassified
1791,Unclassified
1792,Unclassified
1793,Startup
1794,Mature Company
1795,Mature Company
1796,Startup
1797,Startup
1798,Unclassified
1799,Mature Company
1800,Startup
1801,Startup
1802,Startup
1803,Startup
1804,Startup
1805,Mature Company
1806,Startup
1807,Startup
1808,Mature Company
1809,Startup
1810,Startup
1811,Startup
1812,Unclassified
1813,Government/Non-profit
1814,Startup
1815,Startup
1816,Startup
1817,Unclassified
1818,Mature Company
1819,Startup
1820,Unclassified
1821,Startup
1822,Startup
1823,Startup
1824,Government/Non-profit
1825,Government/Non-profit
1826,Unclassified
1827,Unclassified
1828,Mature Company
1829,Startup
1830,Startup
1831,Unclassified
1832,Startup
1833,Mature Company
1834,Startup
1835,Unclassified
1836,Unclassified
1837,Startup
1838,Unclassified
1839,Startup
1840,Startup
1841,Startup
1842,Startup
1843,Mature Company
1844,Mature Company
1845,Unclassified
1846,Unclassified
1847,Mature Company
1848,Mature Company
1849,Startup
1850,Mature Company
1851,Startup
1852,Startup
1853,Startup
1854,Unclassified
1855,Mature Company
1856,Startup
1857,Startup
1858,Mature Company
1859,Mature Company
1860,Startup
1861,Mature Company
1862,Unclassified
1863,Startup
1864,Unclassified
1865,Startup
1866,Mature Company
1867,Startup
1868,Startup
1869,Startup
1870,Mature Company
1871,Mature Company
1872,Mature Company
